name,sex,births,year
Wayne,M,608,1965
Maria,F,456,1965
Thomas,M,119,1965
Maree,F,137,1965
Brett,M,586,1965
Helen,F,418,1965
Darryl,M,115,1965
Bronwyn,F,136,1965
Richard,M,585,1965
Robyn,F,396,1965
Jason,M,112,1965
Katrina,F,125,1965
Ian,M,541,1965
Suzanne,F,375,1965
Terry,M,112,1965
Cindy,F,123,1965
Rodney,M,516,1965
Wendy,F,375,1965
Russell,M,112,1965
Jodie,F,121,1965
Phillip,M,380,1965
Anne,F,357,1965
Leslie,M,106,1965
Michele,F,121,1965
Glenn,M,380,1965
Margaret,F,357,1965
Adrian,M,101,1965
Roslyn,F,113,1965
Kevin,M,353,1965
Christine,F,356,1965
Edward,M,101,1965
Heather,F,111,1965
David,M,2712,1964
Karen,F,1192,1964
Neil,M,217,1964
Narelle,F,200,1964
Michael,M,2035,1964
Sharon,F,980,1964
Barry,M,216,1964
Melissa,F,199,1964
Peter,M,1938,1964
Jennifer,F,965,1964
Trevor,M,213,1964
Bronwyn,F,197,1964
Mark,M,1841,1964
Susan,F,924,1964
Ronald,M,212,1964
Janelle,F,196,1964
John,M,1688,1964
Donna,F,900,1964
Joseph,M,192,1964
Michele,F,194,1964
Paul,M,1633,1964
Michelle,F,867,1964
Adam,M,191,1964
Belinda,F,185,1964
Stephen,M,1343,1964
Julie,F,852,1964
Daniel,M,179,1964
Lee,F,176,1964
Robert,M,1342,1964
Leanne,F,771,1964
Ross,M,179,1964
Denise,F,175,1964
Craig,M,1161,1964
Lisa,F,666,1964
Patrick,M,178,1964
Maree,F,174,1964
Anthony,M,1103,1964
Kim,F,663,1964
Simon,M,177,1964
Rhonda,F,167,1964
Andrew,M,1058,1964
Catherine,F,661,1964
Dean,M,176,1964
Leonie,F,162,1964
Gregory,M,979,1964
Joanne,F,648,1964
Russell,M,161,1964
Anna,F,160,1964
Steven,M,777,1964
Tracey,F,618,1964
Tony,M,153,1964
Jo,F,160,1964
Wayne,M,720,1964
Sandra,F,612,1964
Darryl,M,141,1964
Alison,F,158,1964
Christopher,M,715,1964
Elizabeth,F,582,1964
Thomas,M,138,1964
Sally,F,148,1964
Brett,M,707,1964
Linda,F,577,1964
Malcolm,M,138,1964
Megan,F,141,1964
Ian,M,610,1964
Deborah,F,565,1964
Douglas,M,137,1964
Katherine,F,138,1964
Richard,M,604,1964
Helen,F,490,1964
Donald,M,135,1964
Barbara,F,137,1964
James,M,602,1964
Maria,F,471,1964
Edward,M,135,1964
Gail,F,135,1964
Scott,M,586,1964
Robyn,F,463,1964
Leslie,M,120,1964
Tanya,F,129,1964
Glenn,M,499,1964
Christine,F,438,1964
Keith,M,119,1964
Colleen,F,125,1964
William,M,419,1964
Anne,F,425,1964
Sean,M,118,1964
Frances,F,124,1964
Kevin,M,415,1964
Mary,F,417,1964
Nicholas,M,113,1964
Therese,F,124,1964
Darren,M,409,1964
Wendy,F,411,1964
Terry,M,111,1964
Janet,F,122,1964
Gary,M,388,1964
Vicki,F,393,1964
Murray,M,102,1964
Ruth,F,122,1964
David,M,2667,1963
Karen,F,1152,1963
Ronald,M,216,1963
Narelle,F,207,1963
Peter,M,2038,1963
Susan,F,1097,1963
Graeme,M,213,1963
Alison,F,196,1963
Michael,M,2034,1963
Jennifer,F,1005,1963
Allan,M,207,1963
Denise,F,195,1963
Mark,M,1943,1963
Sharon,F,965,1963
Ross,M,205,1963
Carol,F,193,1963
John,M,1626,1963
Julie,F,823,1963
Martin,M,202,1963
Maree,F,190,1963
Paul,M,1378,1963
Donna,F,805,1963
Patrick,M,202,1963
Rhonda,F,187,1963
Stephen,M,1340,1963
Leanne,F,750,1963
Adam,M,182,1963
Janelle,F,185,1963
Robert,M,1272,1963
Deborah,F,696,1963
Thomas,M,181,1963
Michele,F,177,1963
Gregory,M,1067,1963
Michelle,F,685,1963
Joseph,M,175,1963
Leonie,F,170,1963
Anthony,M,1024,1963
Catherine,F,680,1963
Tony,M,174,1963
Lee,F,160,1963
Andrew,M,965,1963
Joanne,F,634,1963
Daniel,M,158,1963
Melissa,F,159,1963
Craig,M,862,1963
Linda,F,622,1963
Malcolm,M,152,1963
Sally,F,157,1963
Steven,M,746,1963
Lisa,F,611,1963
Russell,M,142,1963
Barbara,F,156,1963
Brett,M,662,1963
Tracey,F,606,1963
Donald,M,135,1963
Anna,F,156,1963
Christopher,M,658,1963
Elizabeth,F,596,1963
Dean,M,134,1963
Janet,F,152,1963
Wayne,M,646,1963
Kim,F,573,1963
Simon,M,133,1963
Rosemary,F,152,1963
Glenn,M,621,1963
Sandra,F,567,1963
Edward,M,132,1963
Katherine,F,149,1963
Ian,M,613,1963
Christine,F,521,1963
Douglas,M,132,1963
Bronwyn,F,148,1963
Richard,M,593,1963
Robyn,F,467,1963
Darryl,M,132,1963
Heather,F,147,1963
James,M,533,1963
Wendy,F,458,1963
Leslie,M,126,1963
Colleen,F,146,1963
Scott,M,532,1963
Vicki,F,452,1963
Murray,M,119,1963
Roslyn,F,138,1963
Geoffrey,M,467,1963
Helen,F,435,1963
Terry,M,118,1963
Tania,F,132,1963
Brian,M,443,1963
Maria,F,434,1963
Nicholas,M,113,1963
Janine,F,131,1963
Rodney,M,408,1963
Margaret,F,414,1963
Ricky,M,107,1963
Jo,F,130,1963
Gary,M,406,1963
Anne,F,407,1963
Dennis,M,103,1963
Gail,F,129,1963
David,M,2810,1962
Jennifer,F,1138,1962
Grant,M,225,1962
Alison,F,219,1962
Peter,M,2080,1962
Karen,F,1112,1962
Stuart,M,221,1962
Ann,F,214,1962
Michael,M,2040,1962
Susan,F,1059,1962
Allan,M,215,1962
Denise,F,213,1962
Mark,M,2007,1962
Sharon,F,938,1962
Martin,M,201,1962
Belinda,F,206,1962
John,M,1798,1962
Julie,F,930,1962
Patrick,M,191,1962
Michele,F,198,1962
Stephen,M,1513,1962
Donna,F,756,1962
George,M,188,1962
Barbara,F,189,1962
Paul,M,1363,1962
Deborah,F,747,1962
Malcolm,M,182,1962
Janelle,F,177,1962
Robert,M,1310,1962
Michelle,F,731,1962
Joseph,M,176,1962
Tanya,F,176,1962
Gregory,M,1126,1962
Catherine,F,696,1962
Thomas,M,163,1962
Gail,F,171,1962
Anthony,M,1106,1962
Kim,F,647,1962
Russell,M,161,1962
Maree,F,171,1962
Andrew,M,896,1962
Joanne,F,640,1962
Terry,M,159,1962
Angela,F,170,1962
Craig,M,883,1962
Leanne,F,631,1962
Daniel,M,148,1962
Lee,F,167,1962
Steven,M,759,1962
Sandra,F,583,1962
Tony,M,147,1962
Leonie,F,166,1962
Christopher,M,710,1962
Elizabeth,F,578,1962
Dean,M,146,1962
Pamela,F,165,1962
Wayne,M,710,1962
Linda,F,549,1962
Leslie,M,141,1962
Janet,F,164,1962
Ian,M,658,1962
Christine,F,542,1962
Adam,M,141,1962
Bronwyn,F,150,1962
Glenn,M,640,1962
Tracey,F,538,1962
Douglas,M,136,1962
Heather,F,148,1962
Brett,M,559,1962
Wendy,F,518,1962
Simon,M,134,1962
Katherine,F,146,1962
Richard,M,528,1962
Robyn,F,510,1962
Edward,M,128,1962
Anna,F,146,1962
James,M,498,1962
Margaret,F,507,1962
Donald,M,125,1962
Roslyn,F,144,1962
Geoffrey,M,479,1962
Helen,F,484,1962
Roger,M,113,1962
Sally,F,136,1962
Kevin,M,458,1962
Vicki,F,455,1962
Nicholas,M,113,1962
Rosemary,F,131,1962
Gary,M,456,1962
Debra,F,429,1962
Keith,M,112,1962
Ruth,F,130,1962
Phillip,M,452,1962
Suzanne,F,411,1962
Noel,M,111,1962
Lesley,F,128,1962
Scott,M,451,1962
Anne,F,410,1962
Bernard,M,109,1962
Jo,F,128,1962
Peter,M,2274,1961
Jennifer,F,1149,1961
Bradley,M,224,1961
Ann,F,215,1961
David,M,2244,1961
Karen,F,1086,1961
Allan,M,223,1961
Tracy,F,214,1961
Mark,M,2151,1961
Susan,F,1046,1961
Martin,M,206,1961
Michele,F,207,1961
Michael,M,2097,1961
Julie,F,963,1961
George,M,192,1961
Alison,F,200,1961
John,M,1766,1961
Deborah,F,935,1961
Russell,M,189,1961
Gail,F,197,1961
Stephen,M,1539,1961
Donna,F,752,1961
Stuart,M,187,1961
Maree,F,191,1961
Robert,M,1362,1961
Sharon,F,739,1961
Patrick,M,179,1961
Janelle,F,186,1961
Gregory,M,1270,1961
Kim,F,706,1961
Donald,M,177,1961
Barbara,F,183,1961
Paul,M,1217,1961
Michelle,F,670,1961
Tony,M,177,1961
Belinda,F,182,1961
Anthony,M,1202,1961
Joanne,F,650,1961
Thomas,M,168,1961
Leonie,F,181,1961
Christopher,M,759,1961
Catherine,F,646,1961
Joseph,M,162,1961
Katherine,F,176,1961
Wayne,M,758,1961
Christine,F,637,1961
Terry,M,161,1961
Anna,F,175,1961
Steven,M,749,1961
Sandra,F,630,1961
Malcolm,M,160,1961
Janet,F,175,1961
Ian,M,743,1961
Robyn,F,604,1961
Keith,M,158,1961
Angela,F,171,1961
Andrew,M,727,1961
Elizabeth,F,598,1961
Leslie,M,153,1961
Sally,F,165,1961
Craig,M,725,1961
Debra,F,560,1961
Ricky,M,135,1961
Colleen,F,160,1961
Glenn,M,601,1961
Wendy,F,556,1961
Edward,M,134,1961
Tanya,F,159,1961
Brett,M,547,1961
Margaret,F,551,1961
Dean,M,132,1961
Jo,F,158,1961
Richard,M,536,1961
Vicki,F,539,1961
Daniel,M,132,1961
Rosemary,F,158,1961
Gary,M,531,1961
Helen,F,515,1961
Darryl,M,128,1961
Heather,F,153,1961
James,M,502,1961
Linda,F,510,1961
Douglas,M,126,1961
Lee,F,151,1961
Kevin,M,479,1961
Leanne,F,492,1961
Terrence,M,122,1961
Pamela,F,150,1961
Geoffrey,M,456,1961
Anne,F,481,1961
Dennis,M,118,1961
Roslyn,F,148,1961
Brian,M,437,1961
Tracey,F,478,1961
Simon,M,117,1961
Bronwyn,F,147,1961
William,M,419,1961
Mary,F,443,1961
Gordon,M,115,1961
Lorraine,F,141,1961
Peter,M,2335,1960
Jennifer,F,1217,1960
Thomas,M,198,1960
Amanda,F,212,1960
Mark,M,2040,1960
Julie,F,1086,1960
Martin,M,189,1960
Pamela,F,209,1960
David,M,1990,1960
Susan,F,1082,1960
Russell,M,188,1960
Maree,F,202,1960
Michael,M,1850,1960
Deborah,F,915,1960
Malcolm,M,186,1960
Janet,F,202,1960
John,M,1748,1960
Karen,F,908,1960
Stuart,M,182,1960
Lisa,F,200,1960
Stephen,M,1616,1960
Kim,F,770,1960
Keith,M,169,1960
Barbara,F,198,1960
Robert,M,1346,1960
Debra,F,683,1960
Glen,M,165,1960
Fiona,F,178,1960
Gregory,M,1224,1960
Sharon,F,677,1960
Leslie,M,164,1960
Leonie,F,173,1960
Paul,M,1182,1960
Christine,F,609,1960
Tony,M,161,1960
Tracy,F,163,1960
Anthony,M,1007,1960
Donna,F,594,1960
Donald,M,159,1960
Alison,F,159,1960
Ian,M,785,1960
Robyn,F,588,1960
Douglas,M,155,1960
Heather,F,154,1960
Steven,M,784,1960
Catherine,F,574,1960
Matthew,M,149,1960
Bronwyn,F,151,1960
Wayne,M,782,1960
Margaret,F,555,1960
Terry,M,146,1960
Sally,F,148,1960
Christopher,M,764,1960
Elizabeth,F,552,1960
Joseph,M,141,1960
Angela,F,143,1960
Craig,M,583,1960
Helen,F,552,1960
Darryl,M,138,1960
Lesley,F,142,1960
Richard,M,557,1960
Sandra,F,543,1960
Nicholas,M,135,1960
Lorraine,F,142,1960
James,M,555,1960
Vicki,F,534,1960
Edward,M,134,1960
Lynne,F,142,1960
Andrew,M,550,1960
Michelle,F,533,1960
Patrick,M,133,1960
Jo,F,139,1960
William,M,485,1960
Wendy,F,525,1960
Simon,M,131,1960
Rosemary,F,138,1960
Brett,M,483,1960
Joanne,F,509,1960
Ricky,M,123,1960
Roslyn,F,138,1960
Kevin,M,469,1960
Cheryl,F,486,1960
Dennis,M,120,1960
Colleen,F,136,1960
Brian,M,461,1960
Mary,F,468,1960
Daniel,M,120,1960
Belinda,F,130,1960
Phillip,M,460,1960
Anne,F,463,1960
Noel,M,115,1960
Anna,F,130,1960
Gary,M,454,1960
Kerry,F,432,1960
Terrence,M,113,1960
Jacqueline,F,130,1960
Garry,M,448,1960
Patricia,F,428,1960
Charles,M,111,1960
Tanya,F,126,1960
Joshua,M,1002,1998
Jack,M,932,1998
Lachlan,M,816,1998
Matthew,M,802,1998
Daniel,M,761,1998
Thomas,M,751,1998
James,M,749,1998
Nichola,M,671,1998
Benjamin,M,574,1998
William,M,560,1998
Luke,M,547,1998
Liam,M,531,1998
Jordan,M,513,1998
Michael,M,502,1998
Samuel,M,498,1998
Jacob,M,490,1998
Alexander,M,480,1998
Jake,M,473,1998
Mitchel,M,469,1998
Ryan,M,460,1998
Dylan,M,456,1998
Nathan,M,452,1998
Christopher,M,407,1998
Jayden,M,395,1998
Andrew,M,363,1998
Adam,M,332,1998
Kyle,M,324,1998
Blake,M,323,1998
Connor,M,321,1998
Zachary,M,316,1998
Cameron,M,302,1998
Harrison,M,280,1998
Patrick,M,278,1998
Ethan,M,277,1998
Brandon,M,260,1998
Anthony,M,250,1998
Bradley,M,243,1998
Jackson,M,241,1998
Joseph,M,239,1998
Aaron,M,238,1998
Jesse,M,236,1998
Hayden,M,230,1998
David,M,229,1998
Bailey,M,214,1998
John,M,206,1998
Jason,M,203,1998
Timothy,M,202,1998
Angus,M,200,1998
Isaac,M,199,1998
Joel,M,198,1998
Justin,M,185,1998
Callum,M,177,1998
Corey,M,176,1998
Sean,M,175,1998
Tyler,M,164,1998
Harry,M,163,1998
Brendan,M,163,1998
Oliver,M,158,1998
Peter,M,156,1998
Jarrod,M,154,1998
Alex,M,149,1998
Cooper,M,145,1998
Jonathan,M,145,1998
Jeremy,M,143,1998
Christian,M,138,1998
George,M,136,1998
Cody,M,133,1998
Riley,M,131,1998
Max,M,130,1998
Aidan,M,129,1998
Caleb,M,128,1998
Brock,M,128,1998
Robert,M,123,1998
Mark,M,123,1998
Lucas,M,121,1998
Kevin,M,117,1998
Sam,M,114,1998
Dean,M,112,1998
Rhys,M,110,1998
Charles,M,110,1998
Reece,M,105,1998
Hamish,M,104,1998
Ben,M,103,1998
Zac,M,98,1998
Bryce,M,98,1998
Adrian,M,95,1998
Paul,M,95,1998
Travis,M,94,1998
Brayden,M,94,1998
Brodie,M,93,1998
Jamie,M,93,1998
Dominic,M,92,1998
Scott,M,91,1998
Steven,M,90,1998
Henry,M,88,1998
Edward,M,86,1998
Tristan,M,83,1998
Oscar,M,81,1998
Sebastian,M,79,1998
Ali,M,78,1998
Emily,F,816,1998
Jessica,F,702,1998
Sarah,F,662,1998
Chloe,F,570,1998
Olivia,F,513,1998
Georgia,F,507,1998
Emma,F,477,1998
Isabella,F,383,1998
Hannah,F,367,1998
Sophie,F,361,1998
Samantha,F,331,1998
Caitlin,F,300,1998
Grace,F,300,1998
Lauren,F,295,1998
Brooke,F,274,1998
Rebecca,F,253,1998
Courtney,F,248,1998
Laura,F,248,1998
Maddison,F,246,1998
Alexandr,F,242,1998
Gabriell,F,241,1998
Jasmine,F,230,1998
Rachel,F,221,1998
Stephani,F,218,1998
Chelsea,F,217,1998
Natasha,F,210,1998
Taylor,F,207,1998
Brittany,F,203,1998
Jade,F,203,1998
Ashleigh,F,189,1998
Elizabeth,F,183,1998
Hayley,F,181,1998
Lucy,F,174,1998
Kate,F,172,1998
Natalie,F,170,1998
Brianna,F,169,1998
Charlott,F,165,1998
Claudia,F,158,1998
Madison,F,153,1998
Madelein,F,151,1998
Lily,F,145,1998
Amelia,F,145,1998
Kayla,F,144,1998
Ruby,F,138,1998
Erin,F,135,1998
Holly,F,134,1998
Madeline,F,132,1998
Ella,F,132,1998
Amber,F,132,1998
Monique,F,130,1998
Tayla,F,130,1998
Amy,F,129,1998
Claire,F,127,1998
Abbey,F,126,1998
Tara,F,124,1998
Nicole,F,123,1998
Taylah,F,123,1998
Ashley,F,123,1998
Christin,F,122,1998
Isabelle,F,121,1998
Paige,F,120,1998
Bianca,F,119,1998
Victoria,F,119,1998
Anna,F,118,1998
Tahlia,F,109,1998
Eliza,F,107,1998
Kiara,F,107,1998
Shania,F,107,1998
Zoe,F,105,1998
Molly,F,104,1998
Lara,F,103,1998
Mikayla,F,103,1998
Danielle,F,102,1998
Michelle,F,100,1998
Julia,F,100,1998
Cassandr,F,99,1998
Megan,F,98,1998
Alyssa,F,98,1998
Ebony,F,97,1998
Kaitlyn,F,96,1998
Rachael,F,96,1998
Angela,F,92,1998
Bethany,F,92,1998
Jennifer,F,91,1998
Sophia,F,90,1998
Alicia,F,90,1998
Amanda,F,88,1998
Melissa,F,87,1998
Rhiannon,F,86,1998
Phoebe,F,84,1998
Breanna,F,84,1998
Vanessa,F,81,1998
Shannon,F,80,1998
Katie,F,79,1998
Abby,F,78,1998
Casey,F,77,1998
Jordan,F,77,1998
Catherin,F,75,1998
Paris,F,75,1998
Katherine,F,74,1998
